,id,name,addr,poi_counts_800m,monthly_rent,geometry,poi_entropy_800m
150,B00156O3EL,逸翠公馆,上海市浦东新区南码头路1288弄1-3号(近齐河路),"{ ""交通设施"": 150, ""休闲娱乐"": 13, ""公司企业"": 112, ""医疗保健"": 60, ""商务住宅"": 94, ""旅游景点"": 1, ""汽车相关"": 66, ""生活服务"": 293, ""科教文化"": 75, ""购物消费"": 245, ""运动健身"": 54, ""酒店住宿"": 20, ""金融机构"": 39, ""餐饮美食"": 175 }",6875.0,"MULTIPOLYGON (((929700.9975829194 3458671.356983542, 929833.0264282133 3458733.772276093, 929853.303558381 3458692.995377555, 929721.1329954816 3458629.351470007, 929700.9975829194 3458671.356983542)))",3.3011416138118004
151,B00155ISVB,上钢二村,上海市浦东新区上南路1000弄1-16号,"{ ""交通设施"": 173, ""休闲娱乐"": 38, ""公司企业"": 149, ""医疗保健"": 58, ""商务住宅"": 125, ""旅游景点"": 17, ""汽车相关"": 36, ""生活服务"": 274, ""科教文化"": 95, ""购物消费"": 507, ""运动健身"": 36, ""酒店住宿"": 33, ""金融机构"": 71, ""餐饮美食"": 331 }",2750.0,"MULTIPOLYGON (((927991.7460826471 3457818.4077693727, 927986.8652821247 3457836.9734726106, 928056.8752141504 3457853.840848794, 928040.6688977251 3457922.0266099973, 927991.3166540111 3457911.4042794793, 927939.9430667715 3457896.2482571006, 927888.7349002444 3457884.1006937283, 927884.2314593514 3457980.5847053803, 927881.5288329798 3458018.694276036, 927875.6719659365 3458047.1074636397, 927859.1454554906 3458109.0562802693, 927855.0113106377 3458123.431977876, 927884.2490286478 3458130.9440203593, 927890.9135426031 3458127.459326126, 927934.6086023675 3458145.0548135475, 927978.0834249714 3458158.6403401922, 927970.4709820047 3458187.753980326, 927999.585289126 3458193.594335836, 928022.6621961773 3458100.3737946306, 928053.47316553 3458106.9558943952, 928059.1001207031 3458084.200106737, 928080.6550138276 3458089.5963037354, 928101.5766397354 3457997.503243035, 928109.7415794913 3457957.1899540043, 928118.907575299 3457911.1420574756, 928126.2126569655 3457863.6783539224, 928125.7855771163 3457855.3247787724, 928124.370074088 3457850.039289185, 928112.2626237222 3457845.8379084496, 927991.7677284046 3457815.5193437785, 927991.7460826471 3457818.4077693727)))",3.211209167156986
152,B001577GKZ,欣佳宝邸,上海市闵行区闵驰二路58弄,"{ ""交通设施"": 57, ""休闲娱乐"": 11, ""公司企业"": 15, ""医疗保健"": 18, ""商务住宅"": 42, ""旅游景点"": 2, ""汽车相关"": 17, ""生活服务"": 123, ""科教文化"": 36, ""购物消费"": 102, ""运动健身"": 11, ""酒店住宿"": 8, ""金融机构"": 3, ""餐饮美食"": 84 }",25200.0375,"MULTIPOLYGON (((932576.8258951703 3443223.240836551, 932547.7170118357 3443371.313215236, 932528.6506189923 3443478.1551004644, 932509.2707959188 3443569.2034858963, 932509.1572412108 3443571.9766185987, 932509.760136104 3443573.6699348628, 932510.8423083381 3443575.38436148, 932512.6135095843 3443576.684368588, 932820.4541136409 3443684.7627860107, 932839.3736167892 3443694.0380759183, 932979.2839956987 3443740.509507654, 932985.6918051629 3443741.1236177976, 932990.6755613007 3443741.3420990207, 932992.5922170392 3443741.4260830083, 932994.6322208929 3443740.848724513, 932996.0058757139 3443740.131072414, 932997.7855586456 3443738.875481321, 933008.978118686 3443723.47510335, 933027.1110606787 3443700.377934084, 933043.6292894175 3443683.877287639, 933058.4694494908 3443675.526230408, 933071.8679898058 3443671.890382426, 933072.7531859209 3443671.373577068, 933073.469525859 3443670.293719672, 933073.9074499428 3443668.979256984, 933074.1537005317 3443667.656553328, 933080.3916833043 3443632.592207513, 933087.7401980872 3443607.9112995234, 933110.882890651 3443516.4693293558, 933110.7913745743 3443514.020452333, 933110.4534188639 3443512.8946025805, 933109.5269001862 3443512.0761401625, 933108.3994638297 3443511.471078066, 932870.2527329143 3443451.2518658247, 932868.4543594541 3443450.6178017785, 932866.5192306584 3443450.977329316, 932865.5335447243 3443451.600886774, 932864.8992703934 3443453.0177707514, 932864.5571594487 3443454.3361573718, 932862.6696523579 3443465.254826536, 932868.0741491292 3443495.0507548936, 932868.1567678107 3443497.7213423797, 932868.1758736868 3443501.944856043, 932866.1839653505 3443543.529138721, 932855.4523840008 3443587.508120403, 932848.9873780934 3443625.7848918783, 932848.7501156391 3443626.8857463873, 932847.9515797839 3443627.628529906, 932846.8746119038 3443628.1369794183, 932845.8202212758 3443628.090609447, 932752.2521813354 3443608.0957934572, 932750.4628669425 3443607.2394352923, 932749.349096187 3443606.3015127922, 932748.8420717741 3443604.61242812, 932748.0148572089 3443599.019857543, 932748.2108119582 3443596.5838105353, 932760.1271732993 3443518.986180144, 932759.8164009611 3443517.1946741086, 932759.364500682 3443516.5080866558, 932758.9992478664 3443516.047590786, 932756.8401908727 3443514.8415307254, 932630.2433892428 3443440.722197774, 932629.7001755668 3443439.9205117235, 932629.2844270819 3443438.346409326, 932629.3067061342 3443435.4581691893, 932629.9312525576 3443431.929685388, 932689.4815617416 3443286.1929486305, 932576.8258951703 3443223.240836551)))",3.1368177579726546
153,B00155L3ZM,住友昌盛新苑,上海市浦东新区东明路660弄1-19号,"{ ""交通设施"": 149, ""休闲娱乐"": 21, ""公司企业"": 66, ""医疗保健"": 64, ""商务住宅"": 95, ""旅游景点"": 3, ""汽车相关"": 49, ""生活服务"": 277, ""科教文化"": 84, ""购物消费"": 279, ""运动健身"": 58, ""酒店住宿"": 26, ""金融机构"": 43, ""餐饮美食"": 198 }",5225.0,"MULTIPOLYGON (((929354.0873723861 3458247.4690759224, 929330.5667206666 3458351.2255684366, 929332.1777813523 3458356.4089229796, 929336.4872076758 3458358.9334702617, 929377.0342389384 3458366.7299604346, 929433.7270981991 3458373.7969296426, 929478.4156118911 3458388.2227838784, 929489.1311561641 3458388.919576103, 929492.2360806172 3458388.056885096, 929495.0300453571 3458383.068373789, 929494.7054822531 3458283.0347137023, 929491.7636167286 3458279.9037557426, 929378.9874338602 3458243.7928430964, 929365.9730741087 3458240.660519253, 929359.7947891051 3458241.6093948185, 929354.0873723861 3458247.4690759224)))",3.3021616572042336
154,B00155FITN,杨思水境园,"上海市浦东新区浦东振兴东路2号,振兴东路12弄1-15号","{ ""交通设施"": 129, ""休闲娱乐"": 24, ""公司企业"": 84, ""医疗保健"": 49, ""商务住宅"": 116, ""旅游景点"": 12, ""汽车相关"": 27, ""生活服务"": 298, ""科教文化"": 88, ""购物消费"": 368, ""运动健身"": 25, ""酒店住宿"": 33, ""金融机构"": 26, ""餐饮美食"": 293 }",4125.0,"MULTIPOLYGON (((928180.9152890407 3456539.3182900064, 928235.1913741509 3456575.273448921, 928261.1295297919 3456586.197168349, 928281.2806964895 3456536.6336503047, 928262.3575487611 3456530.131245417, 928267.5868859092 3456514.803867343, 928273.6112235184 3456515.2919887034, 928276.637885699 3456499.8674464696, 928257.292834074 3456487.2342563136, 928235.737211497 3456488.839264292, 928224.7447475776 3456483.13137186, 928181.7849684203 3456454.343216435, 928157.2006694477 3456443.1463019107, 928119.2380352922 3456503.704335346, 928180.9152890407 3456539.3182900064)))",3.141451804477941
155,B00155L417,博文家园,上海市浦东新区浦东南码头路1120弄1-16号,"{ ""交通设施"": 159, ""休闲娱乐"": 15, ""公司企业"": 120, ""医疗保健"": 44, ""商务住宅"": 105, ""旅游景点"": 4, ""汽车相关"": 70, ""生活服务"": 229, ""科教文化"": 69, ""购物消费"": 207, ""运动健身"": 45, ""酒店住宿"": 25, ""金融机构"": 26, ""餐饮美食"": 168 }",3272.5,"MULTIPOLYGON (((929757.0996163794 3459253.293110976, 929822.4626694059 3459285.083753489, 929837.2068437254 3459283.402953395, 929844.0075305537 3459274.2579730637, 929866.8916764037 3459230.706971512, 929890.2160617784 3459176.395552082, 929899.3001293277 3459137.2343110098, 929905.8080268579 3459071.9534438336, 929852.6661288061 3459055.5963417906, 929810.7144483346 3459145.534583071, 929757.0996163794 3459253.293110976)))",3.354330128703957
156,B00155IRJF,景江苑C区,上海市闵行区浦秀路499弄23号,"{ ""交通设施"": 56, ""休闲娱乐"": 3, ""公司企业"": 30, ""医疗保健"": 14, ""商务住宅"": 16, ""旅游景点"": 6, ""汽车相关"": 17, ""生活服务"": 27, ""科教文化"": 14, ""购物消费"": 44, ""运动健身"": 5, ""酒店住宿"": 52, ""金融机构"": 2, ""餐饮美食"": 29 }",18191.25,"MULTIPOLYGON (((928234.1403316649 3447054.0616342234, 928166.1798346085 3447181.309989263, 928163.7232791521 3447187.4247757946, 928163.6584052152 3447193.755830821, 928166.5364741675 3447198.5494420305, 928172.1432684215 3447202.351517401, 928415.2632907322 3447287.487940415, 928423.7081351401 3447289.970679966, 928432.9592818636 3447289.155153496, 928439.4147501683 3447283.883037161, 928445.9679540235 3447273.836877487, 928489.052443556 3447135.0520689082, 928489.4244706929 3447130.6235748907, 928488.723904981 3447126.5924321185, 928486.0658189503 3447123.4752990953, 928482.1900037609 3447121.9712342136, 928242.3279978223 3447053.4211237887, 928234.1403316649 3447054.0616342234)))",3.3713128736769034
157,B00156F743,复地申公馆,上海市闵行区恒南路688弄1-44号,"{ ""交通设施"": 105, ""休闲娱乐"": 20, ""公司企业"": 462, ""医疗保健"": 24, ""商务住宅"": 93, ""旅游景点"": 7, ""汽车相关"": 98, ""生活服务"": 186, ""科教文化"": 53, ""购物消费"": 314, ""运动健身"": 31, ""酒店住宿"": 42, ""金融机构"": 19, ""餐饮美食"": 307 }",10643.875,"MULTIPOLYGON (((930684.2004053039 3446962.2000086065, 930699.612144039 3446928.0983742555, 930706.8843968592 3446931.086537298, 930710.0361324695 3446924.4470883654, 930788.2566869201 3446953.68240664, 930866.2926698255 3446980.3532088445, 930918.4547005496 3446998.6583958273, 930934.5600649429 3446947.585177519, 930952.6850625935 3446903.4907232407, 930989.5836849009 3446801.773294021, 930972.2103376926 3446796.8947576582, 930909.2335645403 3446775.3343826574, 930844.6952433903 3446754.3715185337, 930812.2028326736 3446745.824946191, 930793.0867966145 3446731.8681547944, 930775.8018361366 3446720.103530026, 930745.3829831549 3446688.9789425405, 930735.9489498605 3446677.7832712536, 930686.6313845795 3446603.8188685365, 930652.3349783801 3446542.96381067, 930629.863523927 3446517.0796505767, 930618.9981376828 3446512.7104837736, 930612.0003540234 3446538.2935220175, 930600.2744993859 3446592.671226729, 930591.8218228548 3446660.972762214, 930586.252869884 3446752.7381705516, 930578.1791200612 3446821.167637042, 930566.3230577551 3446921.1007393324, 930684.2004053039 3446962.2000086065)))",3.0737057623788258
158,B00151411B,上南玲珑苑,上海市浦东新区上南路3881弄之1-22号,"{ ""交通设施"": 147, ""休闲娱乐"": 23, ""公司企业"": 107, ""医疗保健"": 70, ""商务住宅"": 129, ""旅游景点"": 4, ""汽车相关"": 45, ""生活服务"": 352, ""科教文化"": 41, ""购物消费"": 549, ""运动健身"": 27, ""酒店住宿"": 44, ""金融机构"": 18, ""餐饮美食"": 358 }",2818.3375,"MULTIPOLYGON (((929299.9835773045 3455220.6460598893, 929279.3880213142 3455271.5213399534, 929467.8362798125 3455314.0858802595, 929471.2610897046 3455312.4592720503, 929487.5395007795 3455266.2827907745, 929485.8373968116 3455263.318113501, 929299.9835773045 3455220.6460598893)))",2.9886514562706097
159,B00155IMY0,上钢三村,上海市浦东新区历城路100弄之1-12号,"{ ""交通设施"": 138, ""休闲娱乐"": 24, ""公司企业"": 147, ""医疗保健"": 50, ""商务住宅"": 117, ""旅游景点"": 11, ""汽车相关"": 31, ""生活服务"": 213, ""科教文化"": 71, ""购物消费"": 334, ""运动健身"": 24, ""酒店住宿"": 31, ""金融机构"": 61, ""餐饮美食"": 247 }",24750.0,"MULTIPOLYGON (((927512.2600934407 3457952.2045486537, 927569.055460122 3457966.038341231, 927627.8267126905 3457971.403027237, 927633.855282922 3457974.1131537184, 927673.1308194068 3457989.510943362, 927691.9840521804 3457990.563283198, 927696.3511180063 3457977.5312518566, 927749.7325674135 3457990.439265222, 927750.7136330188 3457992.260493273, 927747.1820051987 3458008.3298997204, 927773.9574075183 3458015.065844387, 927795.6153834737 3457926.005147179, 927865.7658361902 3457946.432215654, 927869.7458177642 3457945.274080867, 927872.6092582014 3457933.8427762217, 927873.3293411499 3457805.4087592396, 927871.1782849295 3457785.1995365545, 927863.9941048821 3457777.8819623827, 927795.2525922253 3457760.5175596494, 927780.5854047972 3457807.4347893903, 927741.6800447628 3457797.0532498253, 927727.138892429 3457850.310536121, 927690.4911586337 3457841.0290235626, 927680.9468739841 3457870.502553338, 927641.1298317034 3457858.9704452194, 927546.9192908241 3457833.4879627163, 927512.4125141389 3457946.099185537, 927512.2600934407 3457952.2045486537)))",3.278303732282776
160,B00156G88P,依水园,上海市浦东新区林展路411弄1-15号,"{ ""交通设施"": 66, ""休闲娱乐"": 8, ""公司企业"": 34, ""医疗保健"": 17, ""商务住宅"": 37, ""旅游景点"": 1, ""汽车相关"": 48, ""生活服务"": 239, ""科教文化"": 46, ""购物消费"": 133, ""运动健身"": 11, ""酒店住宿"": 9, ""金融机构"": 9, ""餐饮美食"": 195 }",13591.4625,"MULTIPOLYGON (((929529.2176107739 3452182.0879623266, 929528.5295927788 3452184.8356006937, 929528.0883463537 3452188.594492647, 929528.4859865288 3452190.612300519, 929528.828453907 3452191.627714927, 929529.8191138204 3452193.2272307877, 929532.1464979064 3452194.9970410476, 929606.0022614286 3452248.0471478775, 929684.5290773753 3452301.859813518, 929768.6618289243 3452354.6982606803, 929806.5125601437 3452375.04166045, 929808.6889813654 3452375.8046466997, 929809.8385930569 3452375.855522521, 929811.2071084572 3452375.249144825, 929811.9094415839 3452374.5022688136, 929899.6688948186 3452166.796137123, 929927.364541762 3452099.677233487, 929927.4369151435 3452097.9024197813, 929926.7111255558 3452096.870175859, 929874.2185668972 3452075.435033396, 929788.4162132656 3452042.303206575, 929752.6517485987 3452029.609175769, 929637.7773474681 3451986.7469549016, 929636.2671022099 3451986.12443495, 929633.8717527755 3451986.018687677, 929631.3624230395 3451986.3521920852, 929617.6040157415 3451991.855964034, 929615.336832667 3451993.3115787082, 929613.8001140018 3451995.6882964377, 929595.6318951729 3452034.002062707, 929543.4270722929 3452149.0444931784, 929529.2176107739 3452182.0879623266)))",2.9538650246780342
161,B00156TLWM,上海万科新里程歌雅花园,上海市浦东新区高青路2878弄1-69号,"{ ""交通设施"": 85, ""休闲娱乐"": 12, ""公司企业"": 38, ""医疗保健"": 14, ""商务住宅"": 33, ""旅游景点"": 2, ""汽车相关"": 29, ""生活服务"": 191, ""科教文化"": 28, ""购物消费"": 311, ""运动健身"": 15, ""酒店住宿"": 13, ""金融机构"": 6, ""餐饮美食"": 97 }",45375.0,"MULTIPOLYGON (((931685.0820127411 3456538.686472144, 931747.6898523071 3456455.2094715177, 931833.8853687667 3456334.541990087, 931842.829940062 3456319.933540637, 931844.5758528935 3456312.4533319133, 931844.3339905988 3456306.6638417877, 931841.3977356688 3456301.0889609596, 931834.244032674 3456295.439142905, 931775.8891690094 3456265.971645966, 931771.8040900428 3456265.013412026, 931768.033451867 3456265.7362381206, 931765.152253675 3456268.1651450316, 931763.196340948 3456271.412920618, 931746.1416138366 3456303.667075319, 931742.9001154357 3456305.524611855, 931739.5307755503 3456305.820511085, 931734.7707562456 3456304.9435546747, 931661.1229024087 3456288.136317028, 931632.544079822 3456280.9851392466, 931574.9944393346 3456273.888899126, 931523.5346865011 3456258.6147828, 931499.2223126475 3456247.9840477556, 931451.7051370011 3456225.437593027, 931399.4492666608 3456199.125294196, 931395.1540469236 3456198.602185768, 931390.8404926262 3456198.5226992685, 931384.2929177481 3456199.1225535534, 931377.631675248 3456204.82964485, 931281.5766192788 3456350.6153379763, 931280.6831801127 3456353.687567105, 931280.883933079 3456355.8079187116, 931281.8871915201 3456357.074633953, 931283.6338581541 3456358.9299776517, 931374.1503873004 3456387.933326279, 931375.8968606112 3456389.7887468445, 931377.0733118637 3456391.5075983284, 931377.3790687723 3456393.410367134, 931377.6664849834 3456395.75688844, 931356.3682652591 3456444.9370106235, 931355.7438341563 3456448.4657477327, 931356.8840008674 3456451.072052477, 931357.8690734078 3456452.7824703823, 931360.1853374997 3456454.774184217, 931590.4500431363 3456549.402296952, 931638.6110877788 3456570.1982124248, 931645.4181732093 3456572.6101376726, 931650.3012303617 3456572.8255870645, 931655.2342907524 3456571.8206812274, 931661.5350299896 3456567.8758294345, 931666.7049465373 3456563.436229919, 931685.0820127411 3456538.686472144)))",2.8269661305451654
